pincode,area,district,state,region_type,fdh_id,mst_id,olt_id,serviceable,max_speed_available_mbps
462020,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08030,MST-08030,OLT-08030,True,100
462021,Anand Nagar,Bhopal,Madhya Pradesh,urban,FDH-08031,MST-08031,OLT-08031,True,500
462022,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08032,MST-08032,OLT-08032,True,1000
462023,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08033,MST-08033,OLT-08033,True,500
462024,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08034,MST-08034,OLT-08034,True,500
462026,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08035,MST-08035,OLT-08035,True,100
462027,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08036,MST-08036,OLT-08036,True,500
462030,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08037,MST-08037,OLT-08037,True,500
462031,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08038,MST-08038,OLT-08038,True,100
462032,Nayapura,Bhopal,Madhya Pradesh,urban,FDH-08039,MST-08039,OLT-08039,True,500
462033,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08040,MST-08040,OLT-08040,True,500
462036,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08041,MST-08041,OLT-08041,True,1000
462037,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08042,MST-08042,OLT-08042,True,200
462038,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08043,MST-08043,OLT-08043,True,200
462039,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08044,MST-08044,OLT-08044,True,50
462040,Mandideep,Raisen,Madhya Pradesh,suburban,FDH-08045,MST-08045,OLT-08045,True,100
462041,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08046,MST-08046,OLT-08046,False,500
462042,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08047,MST-08047,OLT-08047,True,1000
462043,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08048,MST-08048,OLT-08048,True,200
462044,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08049,MST-08049,OLT-08049,True,200
462045,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08050,MST-08050,OLT-08050,True,200
462046,Huzur,Raisen,Madhya Pradesh,suburban,FDH-08051,MST-08051,OLT-08051,True,100
462047,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08052,MST-08052,OLT-08052,True,100
462066,Huzur,Bhopal,Madhya Pradesh,urban,FDH-08053,MST-08053,OLT-08053,True,1000
462101,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08054,MST-08054,OLT-08054,True,100
462120,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08055,MST-08055,OLT-08055,True,200
462420,Bilakho,Bhopal,Madhya Pradesh,urban,FDH-08056,MST-08056,OLT-08056,True,500
463106,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08057,MST-08057,OLT-08057,True,1000
463111,Bhopal,Bhopal,Madhya Pradesh,urban,FDH-08058,MST-08058,OLT-08058,True,200
464001,Na,Vidisha,Madhya Pradesh,rural,FDH-08059,MST-08059,OLT-08059,True,50
464111,Nateran,Vidisha,Madhya Pradesh,rural,FDH-08060,MST-08060,OLT-08060,False,200
464113,Na,Vidisha,Madhya Pradesh,suburban,FDH-08061,MST-08061,OLT-08061,True,200
464114,Lateri,Vidisha,Madhya Pradesh,rural,FDH-08062,MST-08062,OLT-08062,False,500
464220,Na,Vidisha,Madhya Pradesh,urban,FDH-08063,MST-08063,OLT-08063,True,500
464221,Na,Vidisha,Madhya Pradesh,suburban,FDH-08064,MST-08064,OLT-08064,True,1000
464224,Kurwai,Vidisha,Madhya Pradesh,rural,FDH-08065,MST-08065,OLT-08065,False,1000
464226,Na,Vidisha,Madhya Pradesh,urban,FDH-08066,MST-08066,OLT-08066,True,1000
464228,Sironj,Vidisha,Madhya Pradesh,suburban,FDH-08067,MST-08067,OLT-08067,True,500
464240,Bina,Vidisha,Madhya Pradesh,suburban,FDH-08068,MST-08068,OLT-08068,False,100
464258,Na,Vidisha,Madhya Pradesh,rural,FDH-08069,MST-08069,OLT-08069,False,100
464331,Na,Vidisha,Madhya Pradesh,rural,FDH-08070,MST-08070,OLT-08070,False,100
464337,Kurwai,Vidisha,Madhya Pradesh,suburban,FDH-08071,MST-08071,OLT-08071,False,50
464551,Gairatganj,Raisen,Madhya Pradesh,rural,FDH-08072,MST-08072,OLT-08072,True,50
464573,Dehgaon,Raisen,Madhya Pradesh,rural,FDH-08073,MST-08073,OLT-08073,True,100
464651,Raisen,Raisen,Madhya Pradesh,urban,FDH-08074,MST-08074,OLT-08074,True,200
464661,Raisen,Raisen,Madhya Pradesh,urban,FDH-08075,MST-08075,OLT-08075,True,100
464665,Baraily,Raisen,Madhya Pradesh,rural,FDH-08076,MST-08076,OLT-08076,True,100
464668,Baraily,Raisen,Madhya Pradesh,rural,FDH-08077,MST-08077,OLT-08077,False,100
464670,Magardha,Raisen,Madhya Pradesh,rural,FDH-08078,MST-08078,OLT-08078,False,50
464671,Udaipura,Raisen,Madhya Pradesh,rural,FDH-08079,MST-08079,OLT-08079,False,50
464672,Silwani,Raisen,Madhya Pradesh,urban,FDH-08080,MST-08080,OLT-08080,True,100
464770,Udaipura,Raisen,Madhya Pradesh,rural,FDH-08081,MST-08081,OLT-08081,False,500
464774,Udaipura,Raisen,Madhya Pradesh,suburban,FDH-08082,MST-08082,OLT-08082,False,100
464776,Anghora,Raisen,Madhya Pradesh,suburban,FDH-08083,MST-08083,OLT-08083,True,200
464881,Begamganj,Raisen,Madhya Pradesh,rural,FDH-08084,MST-08084,OLT-08084,False,500
464884,Gairatganj,Raisen,Madhya Pradesh,suburban,FDH-08085,MST-08085,OLT-08085,False,50
464886,Silwani,Raisen,Madhya Pradesh,urban,FDH-08086,MST-08086,OLT-08086,False,1000
464986,Goharganj,Raisen,Madhya Pradesh,rural,FDH-08087,MST-08087,OLT-08087,False,100
464990,Goharganj,Raisen,Madhya Pradesh,urban,FDH-08088,MST-08088,OLT-08088,True,1000
464993,Na,Raisen,Madhya Pradesh,rural,FDH-08089,MST-08089,OLT-08089,True,100
464995,Barkheda Rs,Raisen,Madhya Pradesh,rural,FDH-08090,MST-08090,OLT-08090,True,100
465001,Shajapur,Shajapur,Madhya Pradesh,suburban,FDH-08091,MST-08091,OLT-08091,False,1000
465106,Shajapur,Shajapur,Madhya Pradesh,urban,FDH-08092,MST-08092,OLT-08092,True,500
465110,Shajapur,Shajapur,Madhya Pradesh,suburban,FDH-08093,MST-08093,OLT-08093,True,50
465113,Shujalpur,Shajapur,Madhya Pradesh,rural,FDH-08094,MST-08094,OLT-08094,False,50
465116,Shujalpur,Shajapur,Madhya Pradesh,suburban,FDH-08095,MST-08095,OLT-08095,True,200
465118,Awantipur Barodiya,Shajapur,Madhya Pradesh,suburban,FDH-08096,MST-08096,OLT-08096,True,100
465220,Kalisindh,Shajapur,Madhya Pradesh,suburban,FDH-08097,MST-08097,OLT-08097,True,500
465223,Moman Badodiya,Shajapur,Madhya Pradesh,suburban,FDH-08098,MST-08098,OLT-08098,False,200
465226,Moman Badodiya,Shajapur,Madhya Pradesh,rural,FDH-08099,MST-08099,OLT-08099,True,50
465227,Moman Badodiya,Shajapur,Madhya Pradesh,suburban,FDH-08100,MST-08100,OLT-08100,True,500
465230,Moman Badodiya,Agar Malwa,Madhya Pradesh,suburban,FDH-08101,MST-08101,OLT-08101,False,500
465331,Shujalpur  city,Shajapur,Madhya Pradesh,urban,FDH-08102,MST-08102,OLT-08102,True,200
465333,Kalapipal,Shajapur,Madhya Pradesh,rural,FDH-08103,MST-08103,OLT-08103,False,1000
465335,Jamner,Shajapur,Madhya Pradesh,rural,FDH-08104,MST-08104,OLT-08104,True,200
465337,Kalapipal,Shajapur,Madhya Pradesh,rural,FDH-08105,MST-08105,OLT-08105,False,100
465339,Khokra Kalan,Shajapur,Madhya Pradesh,rural,FDH-08106,MST-08106,OLT-08106,False,50
465440,Dehriyakulmi,Shajapur,Madhya Pradesh,urban,FDH-08107,MST-08107,OLT-08107,True,500
465441,Agar Malwa,Agar Malwa,Madhya Pradesh,suburban,FDH-08108,MST-08108,OLT-08108,True,200
465445,Agar,Agar Malwa,Madhya Pradesh,rural,FDH-08109,MST-08109,OLT-08109,False,100
465447,Susner,Agar Malwa,Madhya Pradesh,rural,FDH-08110,MST-08110,OLT-08110,False,500
465449,Susner,Agar Malwa,Madhya Pradesh,urban,FDH-08111,MST-08111,OLT-08111,True,50
465516,Awantipur Barodia,Shajapur,Madhya Pradesh,urban,FDH-08112,MST-08112,OLT-08112,False,200
465550,Barode,Agar Malwa,Madhya Pradesh,suburban,FDH-08113,MST-08113,OLT-08113,True,500
465661,Rajgarh(Bia),Rajgarh,Madhya Pradesh,rural,FDH-08114,MST-08114,OLT-08114,False,200
465667,Narsinghgarh,Rajgarh,Madhya Pradesh,rural,FDH-08115,MST-08115,OLT-08115,False,50
465669,Narsinghgarh,Rajgarh,Madhya Pradesh,rural,FDH-08116,MST-08116,OLT-08116,False,500
465674,Biaora,Rajgarh,Madhya Pradesh,rural,FDH-08117,MST-08117,OLT-08117,True,50
465677,Talen,Rajgarh,Madhya Pradesh,rural,FDH-08118,MST-08118,OLT-08118,False,200
465679,Khilchipur,Rajgarh,Madhya Pradesh,rural,FDH-08119,MST-08119,OLT-08119,False,200
465680,Talen,Rajgarh,Madhya Pradesh,rural,FDH-08120,MST-08120,OLT-08120,False,50
465683,Pachore,Rajgarh,Madhya Pradesh,rural,FDH-08121,MST-08121,OLT-08121,False,100
465685,Narsinghgarh,Rajgarh,Madhya Pradesh,suburban,FDH-08122,MST-08122,OLT-08122,True,100
465687,Sarangpur,Rajgarh,Madhya Pradesh,rural,FDH-08123,MST-08123,OLT-08123,False,50
465689,Chhapiheda,Rajgarh,Madhya Pradesh,rural,FDH-08124,MST-08124,OLT-08124,False,500
465691,Zeerapur,Rajgarh,Madhya Pradesh,rural,FDH-08125,MST-08125,OLT-08125,False,200
465693,Jirapur,Rajgarh,Madhya Pradesh,rural,FDH-08126,MST-08126,OLT-08126,False,50
465695,Pipliya Kulmi,Rajgarh,Madhya Pradesh,rural,FDH-08127,MST-08127,OLT-08127,True,50
465697,Sarangpur,Rajgarh,Madhya Pradesh,rural,FDH-08128,MST-08128,OLT-08128,False,50
466001,Sehore,Sehore,Madhya Pradesh,suburban,FDH-08129,MST-08129,OLT-08129,True,1000
466111,Bilkisganj,Sehore,Madhya Pradesh,rural,FDH-08130,MST-08130,OLT-08130,False,50
466113,Sehore,Sehore,Madhya Pradesh,urban,FDH-08131,MST-08131,OLT-08131,True,500
466114,Ashta,Sehore,Madhya Pradesh,rural,FDH-08132,MST-08132,OLT-08132,True,500
466115,Ichawar,Sehore,Madhya Pradesh,rural,FDH-08133,MST-08133,OLT-08133,False,200
466116,Sehore,Sehore,Madhya Pradesh,suburban,FDH-08134,MST-08134,OLT-08134,True,200
466117,Khachrod,Sehore,Madhya Pradesh,suburban,FDH-08135,MST-08135,OLT-08135,True,100
466118,Metwada,Sehore,Madhya Pradesh,suburban,FDH-08136,MST-08136,OLT-08136,True,50
466119,Khadi,Sehore,Madhya Pradesh,rural,FDH-08137,MST-08137,OLT-08137,False,1000
466120,Siddikganj,Sehore,Madhya Pradesh,rural,FDH-08138,MST-08138,OLT-08138,False,50
466125,Ashta,Sehore,Madhya Pradesh,rural,FDH-08139,MST-08139,OLT-08139,False,100
466221,Ashta,Sehore,Madhya Pradesh,rural,FDH-08140,MST-08140,OLT-08140,False,100
466331,Nasrullaganj,Sehore,Madhya Pradesh,suburban,FDH-08141,MST-08141,OLT-08141,True,50
466445,Budhni,Sehore,Madhya Pradesh,urban,FDH-08142,MST-08142,OLT-08142,True,1000
466446,Rehti,Sehore,Madhya Pradesh,rural,FDH-08143,MST-08143,OLT-08143,False,50
466448,Baktara,Sehore,Madhya Pradesh,rural,FDH-08144,MST-08144,OLT-08144,False,100
466554,Shahganj,Sehore,Madhya Pradesh,rural,FDH-08145,MST-08145,OLT-08145,False,100
466651,Ashta,Sehore,Madhya Pradesh,rural,FDH-08146,MST-08146,OLT-08146,False,100
466661,Sehore,Sehore,Madhya Pradesh,urban,FDH-08147,MST-08147,OLT-08147,True,1000
466665,Sehore,Sehore,Madhya Pradesh,suburban,FDH-08148,MST-08148,OLT-08148,True,100
470001,Sagar,Sagar,Madhya Pradesh,urban,FDH-08149,MST-08149,OLT-08149,True,100
470002,Sagar,Sagar,Madhya Pradesh,suburban,FDH-08150,MST-08150,OLT-08150,False,100
470003,Sagar,Sagar,Madhya Pradesh,urban,FDH-08151,MST-08151,OLT-08151,True,500
470004,Banda,Sagar,Madhya Pradesh,rural,FDH-08152,MST-08152,OLT-08152,False,100
470021,Sagar,Sagar,Madhya Pradesh,suburban,FDH-08153,MST-08153,OLT-08153,True,500
470051,Sagar,Sagar,Madhya Pradesh,suburban,FDH-08154,MST-08154,OLT-08154,True,500
470113,Bina,Sagar,Madhya Pradesh,rural,FDH-08155,MST-08155,OLT-08155,True,200
470115,Khurai,Sagar,Madhya Pradesh,rural,FDH-08156,MST-08156,OLT-08156,False,100
470117,Khurai,Sagar,Madhya Pradesh,rural,FDH-08157,MST-08157,OLT-08157,False,50
470118,Banda,Sagar,Madhya Pradesh,rural,FDH-08158,MST-08158,OLT-08158,False,200
470119,Sagar,Sagar,Madhya Pradesh,urban,FDH-08159,MST-08159,OLT-08159,True,1000
470120,Sagar,Sagar,Madhya Pradesh,urban,FDH-08160,MST-08160,OLT-08160,True,100
470122,Naryaoliedso,Sagar,Madhya Pradesh,rural,FDH-08161,MST-08161,OLT-08161,False,100
470124,Bina,Sagar,Madhya Pradesh,rural,FDH-08162,MST-08162,OLT-08162,False,100
470125,Sagar,Sagar,Madhya Pradesh,urban,FDH-08163,MST-08163,OLT-08163,True,1000
470221,Sagar,Sagar,Madhya Pradesh,suburban,FDH-08164,MST-08164,OLT-08164,True,500
470223,Sagar,Sagar,Madhya Pradesh,urban,FDH-08165,MST-08165,OLT-08165,True,1000
470226,Deori,Sagar,Madhya Pradesh,urban,FDH-08166,MST-08166,OLT-08166,True,500
470227,Garhakota,Sagar,Madhya Pradesh,urban,FDH-08167,MST-08167,OLT-08167,False,100
470228,Sagar,Sagar,Madhya Pradesh,suburban,FDH-08168,MST-08168,OLT-08168,True,50
470229,Garhakota,Sagar,Madhya Pradesh,rural,FDH-08169,MST-08169,OLT-08169,False,200
470232,Garhakota,Sagar,Madhya Pradesh,urban,FDH-08170,MST-08170,OLT-08170,True,1000
470235,Kesli,Sagar,Madhya Pradesh,rural,FDH-08171,MST-08171,OLT-08171,False,50
470335,Sagar,Sagar,Madhya Pradesh,urban,FDH-08172,MST-08172,OLT-08172,True,1000
470337,Banda,Sagar,Madhya Pradesh,rural,FDH-08173,MST-08173,OLT-08173,True,200
470339,Banda,Sagar,Madhya Pradesh,rural,FDH-08174,MST-08174,OLT-08174,False,1000
470441,Khurai,Sagar,Madhya Pradesh,rural,FDH-08175,MST-08175,OLT-08175,False,200
470442,Sagar,Sagar,Madhya Pradesh,suburban,FDH-08176,MST-08176,OLT-08176,True,200
470661,Damoh,Damoh,Madhya Pradesh,suburban,FDH-08177,MST-08177,OLT-08177,False,500
470662,Abhana,Damoh,Madhya Pradesh,urban,FDH-08178,MST-08178,OLT-08178,False,1000
470663,Batiyagarh,Damoh,Madhya Pradesh,rural,FDH-08179,MST-08179,OLT-08179,False,100
470664,Damoh,Damoh,Madhya Pradesh,suburban,FDH-08180,MST-08180,OLT-08180,True,500
470666,Pathariya,Damoh,Madhya Pradesh,rural,FDH-08181,MST-08181,OLT-08181,False,50
470669,Sagar,Sagar,Madhya Pradesh,suburban,FDH-08182,MST-08182,OLT-08182,False,100
470672,Damoh,Damoh,Madhya Pradesh,suburban,FDH-08183,MST-08183,OLT-08183,True,500
470673,Damoh,Damoh,Madhya Pradesh,urban,FDH-08184,MST-08184,OLT-08184,True,500
470675,Damoh,Damoh,Madhya Pradesh,urban,FDH-08185,MST-08185,OLT-08185,True,200
470771,Damoh,Damoh,Madhya Pradesh,urban,FDH-08186,MST-08186,OLT-08186,True,1000
470772,Patera,Damoh,Madhya Pradesh,rural,FDH-08187,MST-08187,OLT-08187,False,100
470775,Hatta,Damoh,Madhya Pradesh,urban,FDH-08188,MST-08188,OLT-08188,True,1000
470880,Damoh,Damoh,Madhya Pradesh,urban,FDH-08189,MST-08189,OLT-08189,True,200
470881,Damoh,Damoh,Madhya Pradesh,suburban,FDH-08190,MST-08190,OLT-08190,True,50
471001,Chhatarpur,Chhatarpur,Madhya Pradesh,suburban,FDH-08191,MST-08191,OLT-08191,True,100
471101,Chhatarpur,Chhatarpur,Madhya Pradesh,urban,FDH-08192,MST-08192,OLT-08192,True,500
471105,Chhatarpur,Chhatarpur,Madhya Pradesh,suburban,FDH-08193,MST-08193,OLT-08193,True,1000
471111,Nowgong,Chhatarpur,Madhya Pradesh,rural,FDH-08194,MST-08194,OLT-08194,False,50
471201,Nowgong,Chhatarpur,Madhya Pradesh,rural,FDH-08195,MST-08195,OLT-08195,False,500
471202,Mau Sahnia,Chhatarpur,Madhya Pradesh,rural,FDH-08196,MST-08196,OLT-08196,True,50
471301,Malehara,Chhatarpur,Madhya Pradesh,rural,FDH-08197,MST-08197,OLT-08197,False,200
471311,Malehara,Chhatarpur,Madhya Pradesh,suburban,FDH-08198,MST-08198,OLT-08198,False,1000
471313,Malehara,Chhatarpur,Madhya Pradesh,rural,FDH-08199,MST-08199,OLT-08199,False,500
471315,Laundi,Chhatarpur,Madhya Pradesh,rural,FDH-08200,MST-08200,OLT-08200,False,100
471318,Malahara,Chhatarpur,Madhya Pradesh,suburban,FDH-08201,MST-08201,OLT-08201,True,500
471405,Bijawar,Chhatarpur,Madhya Pradesh,suburban,FDH-08202,MST-08202,OLT-08202,True,200
471408,Chhatarpur,Chhatarpur,Madhya Pradesh,urban,FDH-08203,MST-08203,OLT-08203,True,200
471411,Chhatarpur,Chhatarpur,Madhya Pradesh,urban,FDH-08204,MST-08204,OLT-08204,True,500
471501,Chhatarpur,Chhatarpur,Madhya Pradesh,urban,FDH-08205,MST-08205,OLT-08205,True,1000
471510,Laundi,Chhatarpur,Madhya Pradesh,suburban,FDH-08206,MST-08206,OLT-08206,True,100
471515,Laundi,Chhatarpur,Madhya Pradesh,urban,FDH-08207,MST-08207,OLT-08207,True,1000
471516,Gaurihar,Chhatarpur,Madhya Pradesh,rural,FDH-08208,MST-08208,OLT-08208,True,200
471525,Laundi,Chhatarpur,Madhya Pradesh,rural,FDH-08209,MST-08209,OLT-08209,True,100
471606,Laundi,Chhatarpur,Madhya Pradesh,rural,FDH-08210,MST-08210,OLT-08210,False,50
471625,Rajnagar,Chhatarpur,Madhya Pradesh,urban,FDH-08211,MST-08211,OLT-08211,False,1000
472001,Tikamgarh,Tikamgarh,Madhya Pradesh,urban,FDH-08212,MST-08212,OLT-08212,True,50
472005,Tikamgarh,Tikamgarh,Madhya Pradesh,suburban,FDH-08213,MST-08213,OLT-08213,True,500
472010,Tikamgarh,Tikamgarh,Madhya Pradesh,suburban,FDH-08214,MST-08214,OLT-08214,True,100
472101,Tikamgarh,Tikamgarh,Madhya Pradesh,urban,FDH-08215,MST-08215,OLT-08215,True,1000
472111,Baldeogarh,Tikamgarh,Madhya Pradesh,suburban,FDH-08216,MST-08216,OLT-08216,True,200
472115,Khargapur,Tikamgarh,Madhya Pradesh,rural,FDH-08217,MST-08217,OLT-08217,False,50
472118,Jatara,Tikamgarh,Madhya Pradesh,rural,FDH-08218,MST-08218,OLT-08218,False,100
472221,Palera,Tikamgarh,Madhya Pradesh,suburban,FDH-08219,MST-08219,OLT-08219,False,500
472246,Orchha,Niwari,Madhya Pradesh,suburban,FDH-08220,MST-08220,OLT-08220,True,100
472331,Baldeogarh,Tikamgarh,Madhya Pradesh,urban,FDH-08221,MST-08221,OLT-08221,True,1000
472336,Tikamgarh,Niwari,Madhya Pradesh,rural,FDH-08222,MST-08222,OLT-08222,False,200
472337,Tikamgarh,Niwari,Madhya Pradesh,rural,FDH-08223,MST-08223,OLT-08223,True,500
472338,Banjaripura,Tikamgarh,Madhya Pradesh,rural,FDH-08224,MST-08224,OLT-08224,True,50
472339,Baldeogarh,Tikamgarh,Madhya Pradesh,suburban,FDH-08225,MST-08225,OLT-08225,True,50
472442,Niwari,Niwari,Madhya Pradesh,urban,FDH-08226,MST-08226,OLT-08226,True,50
472445,Tikamgarh,Niwari,Madhya Pradesh,urban,FDH-08227,MST-08227,OLT-08227,True,500
472446,Bhitari,Tikamgarh,Madhya Pradesh,rural,FDH-08228,MST-08228,OLT-08228,False,1000
472447,Tikamgarh,Niwari,Madhya Pradesh,rural,FDH-08229,MST-08229,OLT-08229,False,50
473001,Guna,Guna,Madhya Pradesh,urban,FDH-08230,MST-08230,OLT-08230,True,500
473101,Guna,Guna,Madhya Pradesh,urban,FDH-08231,MST-08231,OLT-08231,True,500
473105,Bamori,Guna,Madhya Pradesh,rural,FDH-08232,MST-08232,OLT-08232,False,200
473110,Raghogarh,Guna,Madhya Pradesh,suburban,FDH-08233,MST-08233,OLT-08233,True,50
473111,Raghogarh,Guna,Madhya Pradesh,suburban,FDH-08234,MST-08234,OLT-08234,True,200
473112,Raghogarh,Guna,Madhya Pradesh,suburban,FDH-08235,MST-08235,OLT-08235,True,500
473113,Guna,Guna,Madhya Pradesh,urban,FDH-08236,MST-08236,OLT-08236,True,500
473115,Chacauda,Guna,Madhya Pradesh,rural,FDH-08237,MST-08237,OLT-08237,False,1000
473118,Chachauda,Guna,Madhya Pradesh,suburban,FDH-08238,MST-08238,OLT-08238,True,200
473222,Kumbhraj,Guna,Madhya Pradesh,suburban,FDH-08239,MST-08239,OLT-08239,True,200
473226,Raghogarh,Guna,Madhya Pradesh,rural,FDH-08240,MST-08240,OLT-08240,False,200
473249,Guna,Guna,Madhya Pradesh,urban,FDH-08241,MST-08241,OLT-08241,True,1000
473287,Maksudangarh,Guna,Madhya Pradesh,rural,FDH-08242,MST-08242,OLT-08242,False,100
473330,Ashoknagar,Ashoknagar,Madhya Pradesh,urban,FDH-08243,MST-08243,OLT-08243,True,200
473331,Ashoknagar,Ashoknagar,Madhya Pradesh,suburban,FDH-08244,MST-08244,OLT-08244,True,1000
473332,Ashoknagar,Ashoknagar,Madhya Pradesh,suburban,FDH-08245,MST-08245,OLT-08245,True,100
473335,Esagarh,Ashoknagar,Madhya Pradesh,rural,FDH-08246,MST-08246,OLT-08246,False,1000
473338,Shri Anandpur,Ashoknagar,Madhya Pradesh,suburban,FDH-08247,MST-08247,OLT-08247,True,200
473440,Mungaoli,Ashoknagar,Madhya Pradesh,rural,FDH-08248,MST-08248,OLT-08248,False,200
473443,Mungaoli,Ashoknagar,Madhya Pradesh,rural,FDH-08249,MST-08249,OLT-08249,True,200
473444,Mungaoli,Ashoknagar,Madhya Pradesh,rural,FDH-08250,MST-08250,OLT-08250,False,100
473446,Chanderi,Ashoknagar,Madhya Pradesh,urban,FDH-08251,MST-08251,OLT-08251,True,500
473551,Shivpuri,Shivpuri,Madhya Pradesh,suburban,FDH-08252,MST-08252,OLT-08252,True,200
473583,Khatora,Shivpuri,Madhya Pradesh,suburban,FDH-08253,MST-08253,OLT-08253,True,1000
473585,Khaniadhana,Shivpuri,Madhya Pradesh,rural,FDH-08254,MST-08254,OLT-08254,False,200
473638,Shivpuri,Shivpuri,Madhya Pradesh,urban,FDH-08255,MST-08255,OLT-08255,True,1000
473660,Karera,Shivpuri,Madhya Pradesh,urban,FDH-08256,MST-08256,OLT-08256,True,200
473662,Karera,Shivpuri,Madhya Pradesh,urban,FDH-08257,MST-08257,OLT-08257,True,200
473665,Karera,Shivpuri,Madhya Pradesh,rural,FDH-08258,MST-08258,OLT-08258,False,100
473670,Pichhore,Shivpuri,Madhya Pradesh,suburban,FDH-08259,MST-08259,OLT-08259,True,200
473770,Kolaras,Shivpuri,Madhya Pradesh,rural,FDH-08260,MST-08260,OLT-08260,False,50
473774,Kolaras,Shivpuri,Madhya Pradesh,rural,FDH-08261,MST-08261,OLT-08261,False,50
473775,Pohri,Shivpuri,Madhya Pradesh,rural,FDH-08262,MST-08262,OLT-08262,False,200
473781,Kolaras,Shivpuri,Madhya Pradesh,suburban,FDH-08263,MST-08263,OLT-08263,False,50
473785,Bhatnawar,Shivpuri,Madhya Pradesh,rural,FDH-08264,MST-08264,OLT-08264,False,200
473793,Pohri,Shivpuri,Madhya Pradesh,rural,FDH-08265,MST-08265,OLT-08265,True,50
473865,Narwar,Shivpuri,Madhya Pradesh,suburban,FDH-08266,MST-08266,OLT-08266,True,100
473880,Narwar,Shivpuri,Madhya Pradesh,rural,FDH-08267,MST-08267,OLT-08267,False,100
473885,Kolaras,Shivpuri,Madhya Pradesh,rural,FDH-08268,MST-08268,OLT-08268,False,50
473990,Khaniadhana,Shivpuri,Madhya Pradesh,rural,FDH-08269,MST-08269,OLT-08269,False,100
473993,Bhonti,Shivpuri,Madhya Pradesh,rural,FDH-08270,MST-08270,OLT-08270,False,500
473995,Pichhore,Shivpuri,Madhya Pradesh,urban,FDH-08271,MST-08271,OLT-08271,True,1000
474001,Gwalior,Gwalior,Madhya Pradesh,urban,FDH-08272,MST-08272,OLT-08272,False,500
474002,Gird,Gwalior,Madhya Pradesh,rural,FDH-08273,MST-08273,OLT-08273,False,100
474003,Gird,Gwalior,Madhya Pradesh,urban,FDH-08274,MST-08274,OLT-08274,True,1000
474004,Gird,Gwalior,Madhya Pradesh,urban,FDH-08275,MST-08275,OLT-08275,True,500
474005,Gwalior,Gwalior,Madhya Pradesh,urban,FDH-08276,MST-08276,OLT-08276,True,100
474006,Gwalior,Gwalior,Madhya Pradesh,urban,FDH-08277,MST-08277,OLT-08277,False,500
474007,Gird,Gwalior,Madhya Pradesh,rural,FDH-08278,MST-08278,OLT-08278,False,100
474008,Gird,Gwalior,Madhya Pradesh,rural,FDH-08279,MST-08279,OLT-08279,False,50
474009,Gird,Gwalior,Madhya Pradesh,rural,FDH-08280,MST-08280,OLT-08280,False,50
474010,Gwalior,Gwalior,Madhya Pradesh,suburban,FDH-08281,MST-08281,OLT-08281,True,500
474011,Gird,Gwalior,Madhya Pradesh,rural,FDH-08282,MST-08282,OLT-08282,False,50
474012,Gird,Gwalior,Madhya Pradesh,rural,FDH-08283,MST-08283,OLT-08283,True,50
474015,Gird,Gwalior,Madhya Pradesh,rural,FDH-08284,MST-08284,OLT-08284,True,200
474020,Morar,Gwalior,Madhya Pradesh,rural,FDH-08285,MST-08285,OLT-08285,False,50
475001,Gwalior,Gwalior,Madhya Pradesh,urban,FDH-08286,MST-08286,OLT-08286,True,50
475002,Gwalior,Gwalior,Madhya Pradesh,urban,FDH-08287,MST-08287,OLT-08287,True,1000
475005,Gwalior,Gwalior,Madhya Pradesh,urban,FDH-08288,MST-08288,OLT-08288,True,200
475110,Dabra,Gwalior,Madhya Pradesh,urban,FDH-08289,MST-08289,OLT-08289,True,1000
475115,Dabra,Gwalior,Madhya Pradesh,rural,FDH-08290,MST-08290,OLT-08290,True,50
475220,Bhitarwar,Gwalior,Madhya Pradesh,rural,FDH-08291,MST-08291,OLT-08291,False,500
475330,Gwalior,Gwalior,Madhya Pradesh,urban,FDH-08292,MST-08292,OLT-08292,False,500
475335,Bhandair,Datia,Madhya Pradesh,rural,FDH-08293,MST-08293,OLT-08293,True,50
475336,Bhandair,Datia,Madhya Pradesh,rural,FDH-08294,MST-08294,OLT-08294,False,200
475661,Datia,Datia,Madhya Pradesh,urban,FDH-08295,MST-08295,OLT-08295,True,500
